gender,age,race_ethnicity,employment,state_name,vote_trump,vote_biden
Male,53,White,Employed,Iowa,0,0
Female,55,White,Employed,Massachusetts,1,0
Male,27,White,Employed,Kentucky,0,1
Female,41,White,Employed,Virginia,0,1
Male,50,White,Employed,Illinois,0,0
Female,71,Black or African American,Not in labor force,Georgia,0,1
Female,30,Black or African American,Employed,Florida,0,1
Female,28,Black or African American,Not in labor force,Alabama,1,0
Female,62,White,Unemployed,New York,0,1
Female,27,Black or African American,Employed,Colorado,1,0
Male,40,White,Employed,Pennsylvania,1,0
Male,40,White,Employed,Texas,1,0
Male,40,White,Employed,Ohio,0,1
Female,27,Other Asian or Pacific Islander,Employed,Kansas,0,1
Female,63,Other,Not in labor force,Washington,0,1
Female,32,Black or African American,Employed,Oklahoma,0,0
Male,78,White,Not in labor force,Florida,0,0
Female,63,White,Not in labor force,Wisconsin,0,1
Female,64,White,Employed,Florida,1,0
Female,46,Other,Not in labor force,Texas,0,1
Female,41,White,Employed,Ohio,0,0
Female,20,East Asian,Student,New York,0,1
Male,77,White,Not in labor force,Delaware,0,1
Female,43,Black or African American,Employed,New York,0,0
Female,31,Other,Student,Texas,0,1
Female,61,White,Not in labor force,Florida,0,1
Female,52,Black or African American,Employed,New Jersey,0,1
Male,43,White,Employed,New York,0,1
Female,77,White,Not in labor force,Texas,1,0
Female,18,Black or African American,Employed,Arkansas,0,0
Male,77,White,Not in labor force,Virginia,0,1
Male,49,White,Employed,Florida,1,0
Male,46,Other,Employed,Nevada,1,0
Male,35,White,Employed,Indiana,1,0
Male,75,White,Not in labor force,New York,0,1
Male,28,White,Employed,New York,1,0
Female,45,American Indian or Alaska Native,Employed,North Carolina,1,0
Female,36,White,Employed,Pennsylvania,0,1
Female,30,Other Asian or Pacific Islander,Not in labor force,Oregon,0,1
Female,40,Black or African American,Employed,Alabama,0,1
Female,44,White,Employed,Florida,0,1
Female,25,Black or African American,Employed,Texas,0,1
Female,41,Black or African American,Employed,Ohio,0,1
Male,28,White,Employed,Florida,1,0
Female,41,American Indian or Alaska Native,Employed,Oklahoma,0,0
Male,34,White,Not in labor force,Utah,0,1
Male,39,White,Employed,Texas,1,0
Female,63,Black or African American,Not in labor force,Michigan,0,1
Male,73,White,Not in labor force,New Jersey,0,0
Male,35,American Indian or Alaska Native,Employed,California,1,0
Male,45,White,Employed,New York,1,0
Female,49,Other,Employed,Pennsylvania,1,0
Female,63,Black or African American,Not in labor force,Georgia,0,0
Male,52,White,Not in labor force,Ohio,0,1
Female,46,White,Employed,New York,1,0
Female,46,White,Employed,Maine,1,0
Male,61,White,Not in labor force,Tennessee,1,0
Male,32,White,Unemployed,North Carolina,0,0
Female,47,American Indian or Alaska Native,Employed,Colorado,1,0
Female,33,Black or African American,Employed,Texas,0,1
Male,43,Other,Employed,Florida,0,1
Female,60,White,Not in labor force,California,0,1
Male,39,White,Employed,Illinois,1,0
Male,29,White,Not in labor force,Utah,0,0
Male,43,White,Other,Michigan,0,0
Female,35,White,Employed,Georgia,0,1
Female,33,Black or African American,Not in labor force,Texas,0,1
Male,59,Black or African American,Employed,North Carolina,1,0
Female,51,Other,Employed,New York,0,1
Female,72,White,Not in labor force,Colorado,1,0
Male,41,White,Employed,Texas,1,0
Male,80,White,Not in labor force,New Jersey,1,0
Female,39,Other Asian or Pacific Islander,Employed,Virginia,1,0
Male,44,White,Not in labor force,California,0,1
Male,66,White,Not in labor force,Florida,0,1
Female,31,White,Employed,Texas,1,0
Male,35,White,Employed,Texas,1,0
Male,43,White,Employed,Illinois,0,1
Female,28,White,Employed,Texas,1,0
Male,81,White,Not in labor force,Virginia,1,0
Female,18,Other Asian or Pacific Islander,Employed,Virginia,0,0
Male,62,White,Employed,North Carolina,1,0
Male,29,White,Employed,Minnesota,0,1
Male,65,White,Not in labor force,Virginia,0,1
Female,53,White,Employed,California,0,1
Female,53,White,Not in labor force,New York,0,1
Male,41,White,Employed,Virginia,1,0
Female,41,White,Employed,Wisconsin,0,1
Male,56,Other,Employed,Florida,1,0
Female,56,White,Employed,New Jersey,0,0
Male,25,White,Employed,Kentucky,0,1
Male,56,White,Unemployed,New York,0,1
Male,74,White,Not in labor force,Wisconsin,0,1
Male,20,Black or African American,Unemployed,Texas,0,0
Male,34,White,Employed,Michigan,1,0
Male,47,White,Employed,New York,0,1
Female,41,Black or African American,Employed,North Carolina,0,1
Male,35,Other,Employed,Illinois,0,1
Male,62,White,Not in labor force,Florida,1,0
Male,31,Other Asian or Pacific Islander,Employed,Texas,0,1
Female,42,Other Asian or Pacific Islander,Not in labor force,Pennsylvania,1,0
Female,50,White,Employed,Texas,0,1
Female,62,Other,Employed,Arkansas,0,1
Female,75,Black or African American,Not in labor force,Texas,0,0
Male,48,White,Employed,Colorado,1,0
Male,25,White,Employed,Mississippi,0,0
Male,51,White,Employed,Florida,0,1
Male,50,White,Employed,Georgia,1,0
Male,38,White,Employed,Oklahoma,0,1
Female,37,White,Not in labor force,California,0,1
Female,40,Black or African American,Employed,Maryland,0,1
Male,64,White,Not in labor force,Ohio,1,0
Female,52,Black or African American,Employed,Georgia,0,1
Male,35,American Indian or Alaska Native,Not in labor force,New Jersey,0,0
Male,35,White,Unemployed,Texas,0,0
Female,48,Other Asian or Pacific Islander,Not in labor force,Maryland,0,1
Female,51,White,Employed,Florida,1,0
Male,29,White,Student,Georgia,0,0
Male,39,Other,Unemployed,California,0,0
Male,40,White,Unemployed,Virginia,0,0
Female,47,White,Not in labor force,California,0,0
Female,25,Other,Employed,Florida,0,1
Female,29,White,Not in labor force,North Carolina,1,0
Male,48,White,Unemployed,Massachusetts,0,0
Female,28,White,Not in labor force,Texas,0,0
Male,21,White,Student,Utah,0,0
Female,30,Other,Student,North Carolina,0,1
Male,27,White,Employed,Massachusetts,0,1
Male,54,White,Employed,Pennsylvania,1,0
Female,45,White,Employed,New York,0,1
Male,35,White,Employed,South Carolina,0,0
Male,45,White,Employed,New York,1,0
Male,64,White,Not in labor force,Pennsylvania,0,1
Male,53,Other Asian or Pacific Islander,Not in labor force,Massachusetts,0,1
Male,38,White,Employed,Florida,1,0
Female,67,Black or African American,Employed,Texas,0,1
Female,24,White,Unemployed,Illinois,0,1
Male,34,White,Employed,New York,1,0
Male,26,White,Not in labor force,Georgia,1,0
Male,67,White,Employed,Louisiana,0,1
Female,34,American Indian or Alaska Native,Not in labor force,Oklahoma,0,0
Female,54,White,Employed,Florida,1,0
Male,30,White,Employed,Florida,0,1
Female,41,Other,Employed,California,0,0
Male,66,White,Not in labor force,Florida,1,0
Female,42,Other Asian or Pacific Islander,Unemployed,New York,0,0
Female,49,Other,Employed,California,1,0
Female,29,White,Employed,New Jersey,0,1
Male,31,White,Unemployed,North Carolina,1,0
Male,36,White,Employed,Iowa,0,1
Male,39,White,Unemployed,Texas,1,0
Male,41,White,Employed,Virginia,1,0
Female,49,White,Employed,Florida,1,0
Female,36,Other,Employed,Ohio,0,0
Female,50,Other,Not in labor force,Florida,1,0
Female,32,Other Asian or Pacific Islander,Employed,Virginia,0,1
Female,36,American Indian or Alaska Native,Employed,Mississippi,0,1
Female,60,American Indian or Alaska Native,Employed,Massachusetts,0,1
Female,26,Black or African American,Employed,Illinois,0,1
Male,37,White,Employed,Ohio,1,0
Female,34,White,Employed,Illinois,0,1
Male,72,White,Not in labor force,New Hampshire,0,1
Male,28,Other,Unemployed,South Dakota,0,1
Female,51,Other,Employed,Maryland,0,1
Male,32,White,Employed,North Carolina,0,1
Male,38,White,Employed,Maine,0,1
Male,37,White,Employed,New Jersey,1,0
Female,44,White,Employed,Texas,0,1
Female,43,Other Asian or Pacific Islander,Employed,Ohio,0,1
Female,25,Black or African American,Employed,Virginia,0,1
Female,25,Other Asian or Pacific Islander,Employed,Florida,0,1
Female,28,Other Asian or Pacific Islander,Employed,Minnesota,0,1
Male,49,White,Unemployed,Kentucky,0,0
Female,32,White,Employed,California,1,0
Male,55,White,Not in labor force,California,0,1
Female,40,White,Employed,California,0,1
Male,40,White,Employed,California,0,1
Female,27,Other Asian or Pacific Islander,Unemployed,California,0,1
Female,35,White,Not in labor force,New Mexico,0,1
Female,34,Other,Employed,Pennsylvania,0,1
Male,38,White,Employed,Texas,1,0
Female,68,White,Employed,Tennessee,1,0
Female,68,Other Asian or Pacific Islander,Not in labor force,Illinois,0,1
Male,46,White,Employed,New York,0,0
Female,43,Other,Employed,New Mexico,1,0
Female,30,Other Asian or Pacific Islander,Not in labor force,Oregon,1,0
Female,43,White,Employed,Florida,0,1
Female,31,Black or African American,Employed,New York,0,1
Male,64,White,Unemployed,California,1,0
Female,46,Other,Employed,Florida,0,0
Female,27,Other,Employed,California,0,0
Female,64,White,Not in labor force,Ohio,1,0
Female,38,Black or African American,Employed,Colorado,0,1
Male,41,White,Employed,Kansas,0,1
Female,48,White,Employed,Georgia,0,0
Male,60,White,Unemployed,New York,1,0
Male,72,White,Employed,Michigan,0,1
Male,34,White,Employed,South Carolina,1,0
Male,31,White,Unemployed,Georgia,0,1
Male,39,White,Employed,Michigan,0,1
Male,33,American Indian or Alaska Native,Employed,Ohio,1,0
Male,37,White,Unemployed,Florida,0,1
Female,48,Other,Employed,Texas,0,1
Male,29,White,Employed,Texas,0,1
Male,40,White,Employed,Florida,1,0
Male,25,White,Employed,Arizona,1,0
Male,39,Other,Unemployed,Utah,1,0
Female,28,Other,Employed,Nevada,0,0
Male,21,White,Unemployed,Illinois,0,1
Male,41,Other,Unemployed,Oklahoma,0,0
Female,30,Other,Unemployed,Delaware,0,0
Female,63,Other,Not in labor force,Texas,1,0
Male,64,White,Employed,Washington,1,0
Female,41,Other,Not in labor force,Colorado,1,0
Male,36,White,Employed,California,1,0
Male,25,White,Student,Florida,1,0
Female,29,East Asian,Not in labor force,New York,0,0
Male,19,White,Student,Pennsylvania,0,1
Male,41,White,Employed,New Jersey,1,0
Male,62,White,Not in labor force,Texas,1,0
Male,33,White,Employed,New York,1,0
Female,41,Other Asian or Pacific Islander,Employed,New Jersey,0,0
Male,37,White,Employed,Virginia,0,1
Female,40,White,Unemployed,Ohio,1,0
Male,60,White,Employed,Texas,1,0
Female,43,White,Employed,Texas,0,1
Male,26,Other,Unemployed,New Jersey,0,0
Male,62,Other Asian or Pacific Islander,Employed,California,1,0
Male,60,White,Unemployed,Georgia,1,0
Male,69,White,Not in labor force,West Virginia,0,1
Male,35,White,Employed,New York,0,0
Male,35,White,Employed,Michigan,0,1
Male,45,White,Unemployed,Virginia,0,0
Male,63,White,Not in labor force,Florida,0,1
Male,62,White,Not in labor force,New York,1,0
Male,63,White,Not in labor force,Florida,1,0
Female,23,Other,Employed,Hawaii,0,1
Male,41,White,Employed,California,1,0
Male,39,White,Employed,Georgia,1,0
Male,69,White,Not in labor force,Virginia,0,1
Male,52,White,Employed,Kentucky,0,1
Male,39,White,Employed,Ohio,0,0
Male,62,White,Employed,Washington,0,1
Female,32,Other,Employed,Georgia,0,1
Male,72,White,Not in labor force,Virginia,0,1
Female,39,Other Asian or Pacific Islander,Unemployed,Colorado,0,0
Male,41,White,Employed,New York,1,0
Male,59,White,Employed,Florida,0,1
Male,68,White,Not in labor force,Illinois,0,1
Male,35,White,Unemployed,Kentucky,1,0
Male,58,White,Not in labor force,North Carolina,1,0
Male,40,Black or African American,Employed,Texas,0,0
Male,51,White,Not in labor force,Pennsylvania,0,0
Male,49,Other,Employed,Texas,1,0
Male,35,Black or African American,Employed,Washington,0,0
Male,41,White,Employed,California,1,0
Male,57,White,Employed,New York,1,0
Female,18,Other,Employed,Florida,1,0
Female,38,Other Asian or Pacific Islander,Employed,Washington,0,1
Male,71,White,Not in labor force,Arizona,0,1
Male,65,White,Not in labor force,Ohio,1,0
Male,46,White,Employed,Maine,0,1
Male,30,White,Employed,California,1,0
Male,36,Other Asian or Pacific Islander,Student,Utah,0,0
Female,31,East Asian,Employed,New York,0,1
Male,48,White,Employed,Ohio,0,0
Male,61,Other,Not in labor force,California,0,1
Male,51,White,Not in labor force,West Virginia,0,0
Male,41,White,Employed,Indiana,0,1
Female,56,White,Employed,New York,1,0
Female,40,White,Not in labor force,Oregon,0,0
Male,40,White,Employed,Pennsylvania,0,1
Female,31,White,Unemployed,Nevada,0,0
Female,45,East Asian,Not in labor force,Washington,0,1
Male,42,White,Employed,Mississippi,0,1
Male,58,White,Employed,Utah,1,0
Male,45,White,Employed,New Jersey,0,1
Male,80,White,Not in labor force,New York,1,0
Male,54,White,Employed,New York,0,1
Male,60,White,Employed,Florida,1,0
Female,28,Black or African American,Employed,Texas,0,1
Male,64,White,Not in labor force,Texas,1,0
Male,55,White,Employed,Georgia,0,0
Male,37,White,Employed,Pennsylvania,0,1
Male,47,White,Not in labor force,Massachusetts,0,1
Male,80,White,Not in labor force,Illinois,1,0
Male,64,White,Not in labor force,New York,1,0
Male,61,White,Not in labor force,Tennessee,1,0
Female,61,White,Not in labor force,Pennsylvania,1,0
Male,46,White,Not in labor force,Maryland,0,0
Male,18,Other,Student,New York,0,0
Male,36,White,Employed,California,0,1
Male,56,White,Employed,Florida,1,0
Male,49,White,Not in labor force,Kentucky,0,1
Male,64,White,Employed,Florida,1,0
Male,40,White,Employed,Ohio,1,0
Male,69,White,Not in labor force,West Virginia,0,1
Male,44,White,Unemployed,Connecticut,1,0
Female,21,White,Employed,Illinois,0,1
Male,47,White,Unemployed,Kentucky,1,0
Female,24,Other,Employed,Texas,1,0
Male,67,White,Unemployed,Virginia,1,0
Male,73,White,Not in labor force,Kentucky,1,0
Male,19,American Indian or Alaska Native,Employed,California,0,1
Male,18,White,Employed,Kansas,0,0
Male,35,White,Employed,Washington,1,0
Female,31,White,Unemployed,California,0,1
Male,60,White,Employed,Kentucky,0,1
Male,48,White,Unemployed,Pennsylvania,1,0
Male,60,White,Employed,Pennsylvania,1,0
Male,20,White,Employed,Utah,0,0
Male,71,White,Unemployed,Florida,1,0
Male,19,White,Student,Massachusetts,1,0
Male,35,White,Employed,Massachusetts,1,0
Female,40,Other,Unemployed,Pennsylvania,1,0
Female,38,White,Unemployed,California,0,1
Male,52,White,Employed,Nebraska,1,0
Female,37,Other Asian or Pacific Islander,Employed,California,0,0
Male,59,White,Employed,Virginia,0,0
Male,51,White,Employed,Tennessee,1,0
Male,31,White,Employed,New York,1,0
Male,69,White,Not in labor force,Florida,1,0
Male,76,White,Unemployed,Arizona,0,1
Male,48,White,Employed,Texas,1,0
Male,38,White,Employed,South Carolina,1,0
Male,41,White,Employed,Florida,1,0
Male,38,White,Employed,Texas,1,0
Female,46,Other,Not in labor force,Kansas,1,0
Male,27,White,Student,Massachusetts,0,1
Male,43,White,Other,Tennessee,1,0
Male,41,White,Unemployed,Louisiana,1,0
Male,40,White,Employed,Kansas,0,0
Female,76,White,Not in labor force,New York,0,1
Male,27,Black or African American,Employed,Arizona,1,0
Female,68,White,Not in labor force,Illinois,0,1
Female,18,White,Employed,Arkansas,1,0
Female,37,White,Not in labor force,Ohio,1,0
Female,40,White,Employed,California,0,1
Male,69,White,Not in labor force,Virginia,0,1
Female,40,White,Employed,Oregon,0,1
Female,81,White,Not in labor force,West Virginia,0,1
Male,36,White,Employed,New Mexico,1,0
Male,55,White,Employed,Colorado,1,0
Female,49,White,Employed,Ohio,1,0
Female,36,White,Employed,Texas,1,0
Female,61,Other,Not in labor force,California,1,0
Male,72,White,Not in labor force,Nevada,1,0
Male,65,White,Not in labor force,Arizona,0,1
Female,58,White,Not in labor force,California,0,1
Female,61,White,Employed,Alabama,1,0
Female,52,Black or African American,Employed,Georgia,0,1
Female,57,White,Unemployed,Ohio,0,1
Male,68,White,Employed,Alabama,1,0
Female,61,White,Not in labor force,New Jersey,0,1
Male,23,Black or African American,Student,Ohio,0,0
Male,60,White,Employed,New York,1,0
Female,71,White,Not in labor force,Massachusetts,0,1
Male,50,White,Employed,Ohio,1,0
Male,53,White,Employed,New Jersey,1,0
Female,23,White,Unemployed,Virginia,1,0
Male,60,White,Employed,Pennsylvania,0,1
Male,72,White,Not in labor force,South Carolina,1,0
Female,56,White,Employed,Ohio,0,1
Male,66,White,Not in labor force,California,0,1
Female,47,Black or African American,Employed,Arizona,1,0
Male,35,Other,Employed,California,0,1
Female,25,White,Employed,Georgia,0,1
Male,64,White,Unemployed,Connecticut,0,1
Female,57,White,Employed,Illinois,1,0
Male,71,White,Not in labor force,North Carolina,0,1
Female,34,White,Unemployed,Nevada,0,1
Female,31,White,Not in labor force,Texas,0,0
Female,31,White,Employed,Indiana,0,1
Female,36,White,Employed,Massachusetts,1,0
Female,54,White,Employed,Vermont,0,1
Male,44,White,Employed,California,1,0
Male,70,White,Not in labor force,Oregon,0,1
Female,73,White,Employed,Ohio,0,1
Female,62,White,Not in labor force,Minnesota,1,0
Male,18,White,Student,Michigan,1,0
Female,28,White,Employed,Indiana,1,0
Female,59,White,Employed,Indiana,1,0
Female,84,White,Not in labor force,Alabama,1,0
Female,60,White,Not in labor force,Florida,1,0
Male,40,White,Employed,Florida,1,0
Male,45,White,Employed,New York,0,1
Female,31,White,Not in labor force,Tennessee,1,0
Female,30,White,Employed,Wisconsin,0,1
Female,64,White,Employed,Connecticut,0,1
